dv for 0 - 1 layer 
-0.06739563364302152;-0.45852884586999454;-0.8332093444017825;-0.23406455423090816;-0.5672151211243256;0.7131605273474969;-0.8013410017765827;-0.6535257238930019;-0.1579217869139937;-1.503408739759749;-0.658383113090928;-0.5715528634226704;0.10691178363202002;-0.34736031002707285;-0.3322963335926356;-0.04800918545885156;0.4517591294213981;-0.2603495262555724;0.2585656671180469;-0.3973688230978232;0.29676498984835165;-0.7008611469553001;-0.26569144533397027;-1.137449847993353;0.7283040731529796;-0.321855484935985;0.27732400740139085;-0.08875419935052412;0.5739829980519469;1.4879583882291452;0.026986135692541175;-0.8028465426840191;-0.9371248797987308;-0.023510260909290082;-0.6166611470037138;0.1427421270151591;-0.1934647509680867;-0.6642859392053986;-0.5390381519162315;0.826668669682242;-0.5217648605933735;0.8504761359129219;-0.5472731325367716;1.156046504196517;-0.24221050429513008;0.6100601327336421;-0.6020791282577037;-0.39897564891552684;1.3738985375379096;0.10838305725554469;-0.6303340089699809;-0.8838665952555856;-0.366706614663912;0.5393876039368056;-1.2686964263414235;0.33742075013622225;-0.8103884617150865;-0.020812742213476464;-0.35461711120362976;0.5387992163631752;0.10081848462181828;0.1592329786853585;0.1509873913195415;-0.9859405868854889;
dv for 1 - 2 layer 
0.4770418274618125;0.4859037309152681;0.6284466375949047;0.8594255817353081;0.17094595103881424;0.9222726029048928;0.8770492023999726;0.1940349625066891;0.3237183285902524;0.6814123176679727;
