dv for 0 - 1 layer 
-0.5666695684267542;-0.028284523871595225;-0.5699095620588045;-0.04937875433461095;-0.5029495659046237;-0.3642175790202354;-0.3938993390556372;-0.4815736256174511;-0.9330713560539308;0.031219957795629708;-0.4191234352084033;-0.7471352274839439;-0.11650987872427633;-0.49048864809504866;-0.013953287599464445;0.2111696427088333;-0.33574050163713876;0.06602064117466001;-0.7463095671193233;-0.5038093848340638;-0.5003054205788704;0.7041627987566985;-0.778073834536652;-0.7198352743476144;-0.5962045031107099;0.20032979369181378;-0.7397531894929363;-0.00754659214410849;-0.13986861215787594;-0.3935576199095779;-0.9717780609510072;0.4372421089322229;-0.3979914530339543;-0.2956790511807063;-0.2825575733696149;-0.005141502238933752;-0.2351138621516618;-0.8024899695833055;-0.37874786903144536;-0.9390849433059109;-0.985936777163149;-0.9168787145908858;-0.07659667029431555;0.02774642535175001;-0.8553069562237127;-0.40630482535620643;-0.26858952646839446;-1.1172147023882157;-0.6931244826267122;-0.5334268814093807;-0.5848296125612168;-1.1732944346482639;0.14731062970419465;-0.45474558945593596;-0.4439412131217138;-0.5261959746313288;-0.12542863898362597;-0.2795474285156765;-0.7450719454712517;-0.33441041316075354;0.24667644946195114;0.0445163614106445;-0.4684492693068755;0.9687067046161487;
dv for 1 - 2 layer 
0.5985265899177202;0.13465859416359902;0.6798842829053865;0.07662871012900095;0.8526302161219267;0.7759279470781182;0.9038851397851507;0.39007970076324605;0.30786587482545125;0.15589720837067633;
